FID,gid,name,state_name,crops,manure,forest,primmill,secmill,urban,landfill,total
ReAtlas_biomass.1136,1136,Otsego,New York,4223.839,249.904,38325,27392,257.047,6776,0,80528.193
ReAtlas_biomass.1137,1137,Wyoming,New York,8625.266,694.452,18313,30312,762.977,4733.704,6573.161,78518.79
ReAtlas_biomass.2509,2509,Worth,Iowa,225745.812,395.312,150,0,8.165,815.768,0,266477.029
ReAtlas_biomass.2510,2510,Winnebago,Iowa,239306.509,352.815,8,0,4.082,1299.94,11174.121,317309.07
ReAtlas_biomass.2378,2378,Stark,Illinois,177849.396,310.325,4,0,4.082,673.343,0,193286.983
ReAtlas_biomass.750,750,Beadle,South Dakota,96724.488,1187.674,0,0,0,1790.799,0,217251.159
ReAtlas_biomass.1148,1148,Allegany,New York,1946.203,178.205,28101,11804,493.682,5519.789,2107,63967.445
ReAtlas_biomass.1149,1149,Delaware,New York,689.934,192.472,52689,43552,277.459,5410.413,1948.328,111053.39
ReAtlas_biomass.753,753,Kingsbury,South Dakota,127542.849,266.592,0,0,8.165,700.26,0,213566.597
ReAtlas_biomass.754,754,Brookings,South Dakota,171652.844,1558.396,0,0,0,2517.236,0,405799.33
ReAtlas_biomass.757,757,Jerauld,South Dakota,23848.557,334.006,0,0,0,204.715,0,71398.548
ReAtlas_biomass.758,758,Moody,South Dakota,163848.51,650.877,17,0,0,679.057,0,258579.002
ReAtlas_biomass.759,759,Sanborn,South Dakota,45564.068,412.445,0,0,0,238.611,0,141176.171
ReAtlas_biomass.2512,2512,O'Brien,Iowa,302629.563,2375.99,0,0,497.765,1739.244,0,328485.129
ReAtlas_biomass.761,761,Lake,South Dakota,144568.259,758.804,35,0,12.247,1096.604,0,222999.179
ReAtlas_biomass.762,762,Miner,South Dakota,68504.635,449.517,0,0,0,257.254,0,133354.761
ReAtlas_biomass.2513,2513,Cerro Gordo,Iowa,305753.682,1023.337,10,1181,1012.759,4972.3,0,358723.998
ReAtlas_biomass.765,765,Aurora,South Dakota,33952.495,507.639,0,0,0,272.775,0,93671.492
ReAtlas_biomass.766,766,Brule,South Dakota,28163.9,447.314,0,0,0,569.251,0,51993.621
ReAtlas_biomass.2515,2515,Clay,Iowa,263558.501,922.691,0,0,4.082,1973.382,0,299979.392
ReAtlas_biomass.2516,2516,Palo Alto,Iowa,279545.943,1964.522,0,0,0,1318.945,0,337158.438
ReAtlas_biomass.769,769,Davison,South Dakota,42069.964,471.121,0,0,20.412,1853.265,0,73275.661
ReAtlas_biomass.770,770,Hanson,South Dakota,81121.929,744.699,0,0,0,280,0,110652.415
ReAtlas_biomass.771,771,Minnehaha,South Dakota,217631.784,1553.659,276,2172,3290.342,13680.629,10269.161,317033.578
ReAtlas_biomass.772,772,McCook,South Dakota,169359.97,1058.244,0,0,4.082,701.777,0,225478.626
ReAtlas_biomass.2517,2517,Chickasaw,Iowa,254713.671,1625.009,5579,0,992.347,1350.674,0,329823.925
ReAtlas_biomass.2518,2518,Floyd,Iowa,269909.337,948.123,313,0,257.047,1833.918,0,359852.58
ReAtlas_biomass.776,776,Turner,South Dakota,185133.376,1519.192,0,0,0,1152.455,0,220027.069
ReAtlas_biomass.777,777,Hutchinson,South Dakota,146724.558,1975.66,110,0,0,901.853,0,204037.675
ReAtlas_biomass.2519,2519,Fayette,Iowa,331473.953,3010.786,12854,0,16.33,2360.778,674.936,483094.288
ReAtlas_biomass.780,780,Douglas,South Dakota,51545.639,1194.784,264,0,0,490.015,0,72732.342
ReAtlas_biomass.2521,2521,Cherokee,Iowa,298183.049,1854.347,2467,0,0,1616.825,0,318033.822
ReAtlas_biomass.787,787,Clay,South Dakota,136708.429,305.17,367,0,0,1389.066,0,157092.088
ReAtlas_biomass.2523,2523,Buena Vista,Iowa,324729.14,2511.561,1,0,489.6,2377.617,0,355725.71
ReAtlas_biomass.2524,2524,Pocahontas,Iowa,337160.358,938.557,0,0,4.082,1074.995,0,366865.545
ReAtlas_biomass.795,795,Chester,South Carolina,447.014,286.274,35211,197454,493.682,4436.38,0,249379.949
ReAtlas_biomass.796,796,Anderson,South Carolina,2450.107,505.746,34962,0,787.471,18945.283,17881,111219.134
ReAtlas_biomass.797,797,Chesterfield,South Carolina,5978.482,930.299,33483,12852,493.682,5043.907,0,157727.819
ReAtlas_biomass.798,798,Marlboro,South Carolina,13470.949,700.873,43467,28129,0,3305.965,0,114601.058
ReAtlas_biomass.799,799,Laurens,South Carolina,402.037,708.431,42858,18678,261.13,8124.614,0,92707.763
ReAtlas_biomass.800,800,Pickens,South Carolina,0,10.533,30122,40116,1265.724,12629.346,0,84544.479
ReAtlas_biomass.801,801,Dillon,South Carolina,24289.069,1205.915,24076,0,252.965,3699.951,0,67340.556
ReAtlas_biomass.802,802,Kershaw,South Carolina,2415.163,707.554,40900,0,526.342,6236.873,2567.651,82071.873
ReAtlas_biomass.803,803,Fairfield,South Carolina,0,127.745,55308,0,0,3070.63,0,58773.774
ReAtlas_biomass.804,804,Darlington,South Carolina,21223.763,441.447,38201,177452,742.565,8063.736,0,262336.94
ReAtlas_biomass.805,805,Newberry,South Carolina,2179.429,1814.433,62299,335549,1012.759,4482.42,0,416982.223
ReAtlas_biomass.806,806,Abbeville,South Carolina,223.646,18.577,47526,0,265.212,3191.756,0,58339.178
ReAtlas_biomass.807,807,Greenwood,South Carolina,0,13.214,111618,108637,526.342,7756.884,3586,234761.785
ReAtlas_biomass.808,808,Lee,South Carolina,27534.607,601.486,11682,0,0,2244.649,9621.252,122734.693
ReAtlas_biomass.809,809,Florence,South Carolina,22771.292,99.213,51702,140759,762.977,14484.881,4960.641,254336.491
ReAtlas_biomass.810,810,Marion,South Carolina,8125.547,291.788,51957,0,767.059,4138.453,0,69576.025
ReAtlas_biomass.811,811,Horry,South Carolina,24977.793,1780.658,71786,0,1547.266,22482.306,8460.501,148614.614
ReAtlas_biomass.812,812,Richland,South Carolina,5235.43,69.551,53050,206658,2028.701,38228.551,36862,344469.645
ReAtlas_biomass.813,813,Lexington,South Carolina,5378.848,2912.58,20341,48642,2244.924,25189.744,8682,121744.358
ReAtlas_biomass.814,814,Saluda,South Carolina,543.547,1238.577,38518,0,0,2412.338,0,65621.95
ReAtlas_biomass.815,815,Sumter,South Carolina,26416.573,1517.743,22229,0,546.754,12038.33,1925.7,131967.242
ReAtlas_biomass.2525,2525,Wright,Iowa,343530.403,2837.835,29,0,8.165,1932.369,0,413043.021
ReAtlas_biomass.826,826,Bamberg,South Carolina,5454.569,597.001,25071,19247,12.247,2040.07,0,138707.823
ReAtlas_biomass.827,827,Dorchester,South Carolina,4238.891,558.668,39755,109797,514.094,11482.905,9489,180727.849
ReAtlas_biomass.828,828,Colleton,South Carolina,3288.747,260.992,71722,66015,992.347,4632.182,0,164341.071
ReAtlas_biomass.2526,2526,Franklin,Iowa,338231.431,1715.839,243,0,4.082,1285.616,0,390731.413
ReAtlas_biomass.2528,2528,Butler,Iowa,300316.066,1641.216,4655,0,8.165,1760.183,0,385917.105
ReAtlas_biomass.2529,2529,Bremer,Iowa,232905.778,1161.972,3370,0,257.047,2678.179,0,273751.147
ReAtlas_biomass.2530,2530,Dubuque,Iowa,182252.895,4999.383,6174,0,338.695,9285.367,5299.161,354069.849
ReAtlas_biomass.2531,2531,Delaware,Iowa,296961.503,4889.295,5249,9974,505.93,1989.047,0,407479.672
ReAtlas_biomass.2532,2532,Webster,Iowa,398261.896,1191.959,987,0,493.682,4331.568,2450,450255.929
ReAtlas_biomass.842,842,Potter,Pennsylvania,1869.842,10.813,101493,160933,277.459,2159.69,0,275819.391
ReAtlas_biomass.843,843,McKean,Pennsylvania,105.711,3.114,35009,37295,518.177,4927.679,1447.683,80950.873
ReAtlas_biomass.844,844,Warren,Pennsylvania,1742.087,15.356,59890,30956,1730.83,4812.469,0,101655.106
ReAtlas_biomass.2533,2533,Buchanan,Iowa,311640.739,1967.087,6487,12404,36.742,2266.401,0,365253.451
ReAtlas_biomass.2534,2534,Black Hawk,Iowa,285139.924,1535.177,213,0,1530.936,13476.04,6248.873,342772.985
ReAtlas_biomass.847,847,Crawford,Pennsylvania,17834.33,54.679,25337,37892,2980.224,9433.369,0,99736.592
ReAtlas_biomass.2535,2535,Woodbury,Iowa,356257.014,842.108,13945,0,265.212,11531.334,5015.241,546484.674
ReAtlas_biomass.849,849,Lackawanna,Pennsylvania,450.174,4.784,7328,18426,2519.201,21376.212,93633,144820.372
ReAtlas_biomass.850,850,Elk,Pennsylvania,295.034,0,59520,39794,988.265,3761.342,24773.161,129189.863
ReAtlas_biomass.2443,2443,Perry,Illinois,61622.495,121.712,3569,0,489.6,2546.589,0,119472.016
ReAtlas_biomass.852,852,Venango,Pennsylvania,2951.264,6.443,41466,24478,514.094,5992.447,0,78601.524
ReAtlas_biomass.2444,2444,Franklin,Illinois,47335.777,602.904,14581,17984,244.8,4421.502,0,216649.681
ReAtlas_biomass.2445,2445,Jackson,Illinois,62571.056,142.718,6756,0,8.165,6702.242,8882.559,151339.74
ReAtlas_biomass.855,855,Lycoming,Pennsylvania,12794.056,52.702,52263,55121,2032.783,12382.407,12033.161,163143.711
ReAtlas_biomass.2446,2446,Gallatin,Illinois,85285.777,143.936,3407,0,4.082,685.359,0,113900.574
ReAtlas_biomass.857,857,Mercer,Pennsylvania,22212.227,50.244,26305,20914,2269.418,12134.809,0,86987.655
ReAtlas_biomass.858,858,Clinton,Pennsylvania,4288.596,12.925,25830,9510,261.13,3948.99,5663.161,50550.469
ReAtlas_biomass.859,859,Clarion,Pennsylvania,4804.899,21.725,27403,40911,1734.912,4422.436,2278.039,88520.743
ReAtlas_biomass.860,860,Luzerne,Pennsylvania,5533.974,5.217,16714,2230,2502.871,32630.966,0,66740.284
ReAtlas_biomass.861,861,Jefferson,Pennsylvania,3948.931,11.898,44683,67970,526.342,4836.501,0,125956.307
ReAtlas_biomass.862,862,Columbia,Pennsylvania,18072.664,117.116,25064,9807,273.377,6556.103,0,124057.814
ReAtlas_biomass.863,863,Clearfield,Pennsylvania,1886.496,6.719,77128,50482,1812.478,8830.165,0,144022.31
ReAtlas_biomass.864,864,Centre,Pennsylvania,18518.106,71.819,39203,14174,787.471,13762.312,0,93068.01
ReAtlas_biomass.2447,2447,Saline,Illinois,45045.051,347.048,13090,0,20.412,3296.679,0,110913.844
ReAtlas_biomass.866,866,Northumberland,Pennsylvania,31142.014,337.852,9722,0,306.036,9668.16,0,105958.561
ReAtlas_biomass.867,867,Butler,Pennsylvania,10774.225,26.225,15348,10868,1277.971,17661.362,14966,71793.431
ReAtlas_biomass.2448,2448,Williamson,Illinois,11149.325,230.652,7781,0,8.165,6881.318,6538.246,92151.581
ReAtlas_biomass.869,869,Armstrong,Pennsylvania,9050.301,24.462,24901,16243,530.424,7284.213,0,61714.774
ReAtlas_biomass.870,870,Union,Pennsylvania,13871.152,534.203,8278,17661,538.589,4226.865,0,59453.884
ReAtlas_biomass.2449,2449,Johnson,Illinois,12703.516,184.046,12378,14158,0,1369.443,0,144273.201
ReAtlas_biomass.873,873,Northampton,Pennsylvania,22344.543,16.368,745,734,2306.16,26628.537,30746,84775.533
ReAtlas_biomass.2450,2450,Union,Illinois,26645.731,32.284,16193,0,0,2126.832,0,156232.672
ReAtlas_biomass.878,878,Mifflin,Pennsylvania,10566.518,300.642,24439,16145,2236.759,4709.991,981.659,61442.299
ReAtlas_biomass.879,879,Lehigh,Pennsylvania,26519.101,15.682,2086,495,2759.918,31011.693,0,64466.251
ReAtlas_biomass.889,889,Lebanon,Pennsylvania,24499.242,2487.293,9046,45952,624.319,12047.408,2450,100922.694
ReAtlas_biomass.890,890,Washington,Pennsylvania,4135.181,46.98,8200,566,1551.348,20524.546,7206.437,52767.466
ReAtlas_biomass.891,891,Montgomery,Pennsylvania,6179.421,97.783,2984,638,6164.568,74807.819,32438,127209.408
ReAtlas_biomass.892,892,Westmoreland,Pennsylvania,11731.883,37.644,23416,23598,4547.902,36946.946,31131,137629.051
ReAtlas_biomass.893,893,Cumberland,Pennsylvania,22204.343,461.264,10677,1518,1518.689,21504.653,11193,88735.041
ReAtlas_biomass.894,894,Bedford,Pennsylvania,10763.728,86.503,45855,51142,514.094,5511.479,763.197,138139.837
ReAtlas_biomass.895,895,Lancaster,Pennsylvania,67707.991,8343.209,14747,21705,7201.066,47312.924,8940,187802.403
ReAtlas_biomass.896,896,Franklin,Pennsylvania,35266.671,1089.166,48841,57311,2334.737,13121.887,21336,204108.031
ReAtlas_biomass.897,897,Somerset,Pennsylvania,10397.274,54.747,49199,28590,1286.136,8133.268,17050,170555.718
ReAtlas_biomass.898,898,York,Pennsylvania,79062.359,638.885,20321,15422,4360.255,38387.652,32081,214450.337
ReAtlas_biomass.899,899,Fulton,Pennsylvania,4195.589,98.577,32804,12767,4.082,1507.864,0,69727.495
ReAtlas_biomass.900,900,Fayette,Pennsylvania,4629.565,28.329,28847,44463,1755.324,15133.545,1396.5,98904.956
ReAtlas_biomass.902,902,Adams,Pennsylvania,32514.33,484.408,51110,8582,1302.466,9434.604,43115.791,158854.215
ReAtlas_biomass.903,903,Delaware,Pennsylvania,0,0,481,0,3261.766,55101.257,0,59854.724
ReAtlas_biomass.2453,2453,Massac,Illinois,27807.967,218.506,20870,0,0,1612.216,0,112608.012
ReAtlas_biomass.906,906,Columbia,Oregon,220.643,7.89,40887,348926,1000.512,4856.083,0,395970.159
ReAtlas_biomass.907,907,Clatsop,Oregon,0,148.225,58491,85247,257.047,4038.149,0,148240.339
ReAtlas_biomass.908,908,Umatilla,Oregon,159127.623,121.656,14575,178235,269.294,8002.859,1531,361979.091
ReAtlas_biomass.2455,2455,Pulaski,Illinois,35468.034,60.035,3469,0,0,781.384,0,95240.482
ReAtlas_biomass.910,910,Morrow,Oregon,91168.378,39.634,76,0,0,1224.851,10213.161,102740.205
ReAtlas_biomass.2456,2456,Boundary,Idaho,18480.679,12.222,42127,0,248.882,917.775,0,61802.881
ReAtlas_biomass.916,916,Multnomah,Oregon,2276.859,3.771,14,0,13570.222,68397.663,24773.161,110127.856
ReAtlas_biomass.2457,2457,Bonner,Idaho,136.15,29.85,108505,0,289.706,4151.043,0,113172.66
ReAtlas_biomass.2458,2458,Shoshone,Idaho,0,0.276,123377,0,244.8,1371.165,0,125016.013
ReAtlas_biomass.919,919,Clackamas,Oregon,2351.647,405.988,16774,124012,14990.933,36083.221,0,195177.352
ReAtlas_biomass.920,920,Yamhill,Oregon,12264.822,991.519,13383,309665,828.295,9492.675,7483.161,354249.016
ReAtlas_biomass.921,921,Marion,Oregon,8338.225,3115.411,7945,0,4335.761,31557.705,0,55763.104
ReAtlas_biomass.922,922,Baker,Oregon,11189.78,129.211,12799,129865,24.494,2089.858,0,156125.025
ReAtlas_biomass.923,923,Polk,Oregon,9302.163,920.729,13932,268321,32.659,7795.837,0,300407.54
ReAtlas_biomass.2459,2459,Kootenai,Idaho,8767.143,4.423,91903,0,3282.178,11194.552,1890,117221.018
ReAtlas_biomass.944,944,Cimarron,Oklahoma,59386.606,278.515,0,0,0,426.452,0,60096.778
ReAtlas_biomass.2478,2478,Jefferson,Idaho,65578.786,432.521,5,0,273.377,1871.752,0,68193.111
ReAtlas_biomass.2481,2481,Madison,Idaho,65057.8,65.651,0,0,24.494,2735.356,0,67928.72
ReAtlas_biomass.2482,2482,Canyon,Idaho,83764.863,2638.18,255,0,2572.272,12493.314,0,101940.98
ReAtlas_biomass.2484,2484,Ada,Idaho,17403.013,1477.972,7683,2169384,8091.209,28158.674,0,2232695.443
ReAtlas_biomass.2486,2486,Bonneville,Idaho,133400.864,93.654,922,0,554.918,7763.418,0,142871.312
ReAtlas_biomass.951,951,Kay,Oklahoma,94599.242,148.779,0,0,4.082,5217.559,0,115680.223
ReAtlas_biomass.952,952,Grant,Oklahoma,124328.872,49.846,0,0,0,548.506,0,203249.77
ReAtlas_biomass.953,953,Alfalfa,Oklahoma,47880.403,298.05,0,0,0,741.757,0,92757.137
ReAtlas_biomass.2399,2399,Piatt,Illinois,231675.418,142.93,0,0,16.33,1740.249,0,247754.308
ReAtlas_biomass.959,959,Garfield,Oklahoma,98800.883,122.985,0,0,20.412,6164.611,7288.186,135617.205
ReAtlas_biomass.2402,2402,Cass,Illinois,149716.36,1407.607,18308,0,8.165,1637.882,0,240626.654
ReAtlas_biomass.964,964,Tulsa,Oklahoma,3480.15,22.881,0,0,6303.226,60064.678,10857.67,81850.588
ReAtlas_biomass.2403,2403,Brown,Illinois,78013.127,441.479,9661,0,0,739.061,0,166050.736
ReAtlas_biomass.966,966,Blaine,Oklahoma,41260.978,126.24,0,0,0,1277.003,0,73628.617
ReAtlas_biomass.967,967,Kingfisher,Oklahoma,58213.331,152.08,0,0,4.082,1575.712,0,80947.232
ReAtlas_biomass.2404,2404,Macon,Illinois,264794.211,138.813,0,0,758.894,12197.801,24476,317279.253
ReAtlas_biomass.2406,2406,Edgar,Illinois,291367.217,1934.832,0,0,8.165,2276.877,0,323858.996
ReAtlas_biomass.2407,2407,Douglas,Illinois,232764.878,144.341,901,0,1396.361,2390.839,5312.088,266538.723
ReAtlas_biomass.2408,2408,Morgan,Illinois,266676.988,810.316,9498,0,4.082,4075.294,0,319630.425
ReAtlas_biomass.2411,2411,Moultrie,Illinois,152398.222,170.1,1464,0,1016.842,1519.275,0,167217.189
ReAtlas_biomass.2412,2412,Scott,Illinois,92286.07,210.163,1838,0,0,679.583,0,125602.87
ReAtlas_biomass.2413,2413,Coles,Illinois,201385.249,84.907,3250,0,493.682,5929.186,7844.679,244386.548
ReAtlas_biomass.2417,2417,Greene,Illinois,213534.46,2172.018,3780,0,244.8,1660.46,26446.818,318194.552
ReAtlas_biomass.2418,2418,Clark,Illinois,186746.68,773.713,3241,0,257.047,1899.405,0,226873.435
ReAtlas_biomass.987,987,Washita,Oklahoma,64498.371,41.602,0,0,0,1317.88,0,65876.883
ReAtlas_biomass.2420,2420,Cumberland,Illinois,123588.902,745.306,4134,0,12.247,1196.641,0,169861.077
ReAtlas_biomass.2423,2423,Effingham,Illinois,137978.519,1678.613,12619,17959,273.377,4006.743,0,225416.842
